Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director
2448,Battle of Kingdom,action,October 06 2021,159.6M,785732330,NaN,,142.0,Spanish,France,John Carter
2449,Return of Night,Action,2018/11/06,"$214,324,687",1003593723,not rated,77%,91.0,Hindi,USA,Emily Stone
2450,Dark Revenge,HORROR,March 02 2022,"$186,040,478",$509026790,not rated,98%,,French,USA,Emily Stone
2451,Rise of Revenge,Drama,2020/09/04,"$197,980,640","$477,043,266",NaN,88%,100.0,Hindi,Canada,James Holloway
2452,Love in Journey,action,2016/08/18,123.0M,613282222,not rated,93%,155.0,Spanish,USA,Sophie Laurent
2453,Legend of Secrets,Romance,December 27 2020,"$233,034,894",630.9M,not rated,77%,,English,Australia,Raj Mehra
2454,Dark Kingdom,Drama,15/02/2019,83437764,"$79,236,057",NaN,,138.0,English,Canada,James Holloway
2455,Battle of Empire,SciFi,2016/05/19,103.9M,316.3M,7.2,,85.0,English,Australia,Emily Stone
2456,Battle of Dreams,Sci-Fi,04/07/2015,"$77,941,589",$51670722,NaN,59%,,english,Canada,Alan Smith
2457,Shadow of Kingdom,Horror,June 03 2022,145.7M,"$558,317,650",6.8,,,Spanish,Australia,Raj Mehra
2458,Dark Destiny,Romance,2021/09/09,"$45,051,080",204197742,NaN,,,Spanish,France,Raj Mehra
2459,Return of Journey,action,September 03 2015,"$193,507,834","$948,707,753",not rated,77%,,French,USA,Raj Mehra
2460,Love in Empire,Romance,2016/03/13,91.9M,"$126,639,967",NaN,43%,,English,USA,James Holloway
2461,Rise of Revenge,Romance,2019/06/14,37458551,52.6M,5.2,68%,,Spanish,Australia,Emily Stone
2462,Battle of Revenge,Comedy,2018-08-27,189826287,495.3M,not rated,69%,157.0,Hindi,India,Raj Mehra
2463,Battle of Revenge,SciFi,17/06/2019,"$152,037,676",506412470,not rated,,116.0,French,Australia,Sophie Laurent
2464,Legend of Night,Sci-Fi,2018/01/22,"$159,230,608",127.4M,NaN,,150.0,English,Australia,Sophie Laurent
2465,Love in Destiny,Drama,December 18 2022,$121994079,"$401,555,100",6.5,,,english,USA,Sophie Laurent
2466,The Revenge,Sci-Fi,2019/12/04,46534728,189.3M,5.9,60%,179.0,Hindi,India,Emily Stone
2467,Love in Secrets,comedy,June 25 2017,"$180,000,915","$182,275,578",not rated,,,Spanish,Australia,John Carter
2468,Rise of Galaxy,Horror,May 12 2015,103164975,"$308,782,301",5.4,,,Hindi,UK,James Holloway
2469,Love in Destiny,Drama,2016-05-03,228380930,$496797912,NaN,,148.0,Hindi,India,Raj Mehra
2470,Love in Kingdom,SciFi,December 29 2017,$105255694,"$69,735,113",NaN,,168.0,Hindi,Canada,Alan Smith
2471,Love in Galaxy,Drama,2019-10-31,$165175893,194430364,NaN,,,English,France,Raj Mehra
2472,Dark Destiny,HORROR,2017/04/02,239.2M,932.7M,5.6,69%,,Hindi,Canada,Emily Stone
2473,Battle of Revenge,Thriller,2016-10-15,"$10,340,238",36.3M,6.6,,,English,UK,Sophie Laurent
2474,Love in Dreams,Comedy,11/09/2016,"$192,881,352",794.7M,NaN,42%,85.0,Hindi,Canada,Emily Stone
2475,Battle of Destiny,HORROR,April 06 2021,$34028738,42.7M,NaN,75%,,Spanish,USA,Alan Smith
2476,Return of Empire,Thriller,2015-02-28,207.4M,$967988557,not rated,98%,154.0,Hindi,USA,Sophie Laurent
2477,The Dreams,Action,2021-03-14,$63151276,111.9M,not rated,,,Spanish,Canada,John Carter
2478,Rise of Galaxy,action,2016/02/03,175393076,233.2M,6.6,80%,,French,France,Alan Smith
2479,Legend of Destiny,ACTION,November 30 2022,"$213,246,780",354470408,8.4,,,Spanish,Australia,Emily Stone
2480,Shadow of Revenge,Action,28/06/2021,$91176281,"$291,279,250",not rated,,,Hindi,France,Emily Stone
2481,Rise of Revenge,Sci-Fi,2018/12/22,$100013145,"$272,982,197",not rated,,,english,Canada,Raj Mehra
2482,Last Destiny,Sci-Fi,January 13 2018,$186304587,725117419,not rated,,109.0,english,India,John Carter
2483,Last Kingdom,SciFi,April 29 2019,$131638103,"$655,924,963",6.6,,,Hindi,UK,Raj Mehra
2484,The Dreams,Horror,30/03/2017,111.5M,$115275073,NaN,,,Spanish,Canada,James Holloway
2485,Legend of Destiny,HORROR,2016-12-05,156558252,462749494,not rated,52%,,english,France,Alan Smith
2486,Return of Revenge,Horror,2017-08-24,"$189,774,697",234285709,NaN,47%,,Hindi,Australia,Alan Smith
2487,The Warrior,ACTION,2020-10-06,$229151028,693091711,not rated,,,Hindi,USA,Sophie Laurent
2488,Last Night,SciFi,July 03 2017,"$206,031,399",461.4M,not rated,58%,164.0,English,Australia,Sophie Laurent
2489,Rise of Kingdom,Sci-Fi,2022/06/08,55003956,$262589567,NaN,,,French,France,Emily Stone
2490,The Destiny,action,2022-06-04,175.4M,$194830378,not rated,56%,,Spanish,India,Alan Smith
2491,Legend of Journey,SciFi,2022/12/24,9.8M,"$39,801,695",not rated,58%,,english,Canada,Sophie Laurent
2492,Last Warrior,Drama,2020/07/10,170346920,"$184,574,809",NaN,,,English,India,John Carter
2493,Legend of Dreams,ACTION,2016-01-17,181.7M,748.8M,6.7,,109.0,Spanish,France,Emily Stone
2494,Legend of Kingdom,comedy,2016-12-23,210.6M,611545221,not rated,80%,,French,France,John Carter
2495,Return of Secrets,ACTION,November 25 2020,"$241,346,685","$536,980,550",7.7,,,English,France,Emily Stone
2496,Battle of Secrets,comedy,2019/08/13,183553760,$673338961,not rated,,,English,India,Raj Mehra
2497,Last Dreams,HORROR,2016-07-07,$92394035,303.3M,8.2,,165.0,English,Canada,James Holloway
2498,Battle of Secrets,Sci-Fi,2016/07/17,"$128,648,427",188076127,NaN,,,Spanish,USA,Emily Stone
2499,Shadow of Warrior,Action,2015-06-30,$133497580,$399531380,NaN,,,Spanish,USA,Alan Smith
2500,Dark Journey,Drama,July 28 2021,$53910241,104.5M,8.8,,141.0,English,Australia,Raj Mehra
2501,Last Dreams,Horror,2022/10/16,"$7,126,711",3.6M,5.3,,,French,UK,Emily Stone
2502,Last Kingdom,Comedy,July 03 2015,$181960708,196206213,NaN,,93.0,english,UK,Sophie Laurent
2503,Dark Galaxy,Sci-Fi,March 12 2020,208707235,990009750,7.0,56%,,Spanish,France,James Holloway
2504,Rise of Empire,comedy,2022/12/13,$17908570,25.6M,NaN,44%,150.0,French,USA,Emily Stone
2505,Battle of Night,Sci-Fi,2019/05/29,159731882,508.5M,not rated,,100.0,Hindi,India,James Holloway
2506,Return of Empire,Comedy,September 21 2016,"$109,702,766",263767057,not rated,63%,,Spanish,France,Emily Stone
2507,Battle of Galaxy,Drama,2023-03-07,202548897,$911984767,not rated,71%,151.0,Spanish,UK,Alan Smith
2508,Love in Destiny,ACTION,2022/08/16,$230791105,516.3M,not rated,90%,,english,USA,Raj Mehra
2509,Battle of Dreams,Sci-Fi,October 30 2022,111.0M,"$143,432,208",7.4,,,French,France,Sophie Laurent
2510,Love in Galaxy,Sci-Fi,2016-08-17,$9431836,7.3M,NaN,56%,,English,UK,Raj Mehra
2511,Dark Galaxy,Thriller,2023/03/07,"$34,016,313",30846899,6.3,70%,,Spanish,Australia,Raj Mehra
2512,Battle of Empire,Drama,January 16 2019,$110378906,274070866,4.9,,162.0,Hindi,UK,Emily Stone
2513,Battle of Empire,Action,14/05/2022,"$152,396,023","$201,751,501",8.4,53%,135.0,French,UK,Alan Smith
2514,Return of Revenge,Horror,January 03 2021,$10291252,12.4M,7.0,84%,179.0,Spanish,UK,Sophie Laurent
2515,Dark Destiny,Thriller,August 15 2021,193008083,$639690148,not rated,,128.0,english,India,Emily Stone
2516,Shadow of Kingdom,Drama,2021/03/28,$103945704,221081073,not rated,49%,155.0,Spanish,India,Sophie Laurent
2517,Legend of Journey,Horror,2021/11/13,$100781661,481.5M,8.1,,,english,France,Raj Mehra
2518,Battle of Night,Sci-Fi,February 08 2018,183.3M,$347175347,6.8,97%,98.0,English,Canada,James Holloway
2519,Legend of Kingdom,Action,2021/01/20,199.9M,715425583,NaN,88%,,Spanish,USA,Emily Stone
2520,The Destiny,Action,2021/04/21,8215232,15939786,NaN,,140.0,Spanish,India,Alan Smith
2521,Legend of Revenge,Sci-Fi,2017/03/05,147.6M,612861064,8.3,54%,,French,UK,Emily Stone
2522,Return of Galaxy,SciFi,22/06/2021,"$159,102,224",371966258,9.1,72%,163.0,Hindi,USA,Sophie Laurent
2523,Return of Kingdom,Romance,04/08/2020,63.7M,170.8M,4.8,,,English,UK,Alan Smith
2524,The Secrets,SciFi,2022/03/12,"$40,048,082",$155465442,not rated,,,French,USA,Raj Mehra
2525,Dark Secrets,action,2021-10-20,147977637,574.1M,not rated,,,english,Canada,Alan Smith
2526,Dark Kingdom,SciFi,May 11 2018,178.3M,513330536,5.1,,,Spanish,France,John Carter
2527,Dark Warrior,Drama,May 15 2020,121807192,194186547,6.9,68%,95.0,english,Canada,James Holloway
2528,Dark Revenge,action,2021-12-17,143301514,365.1M,not rated,95%,101.0,Spanish,USA,Emily Stone
2529,The Dreams,HORROR,February 20 2015,214.1M,134.5M,NaN,,,Hindi,USA,James Holloway
2530,Return of Night,comedy,January 27 2017,200785271,"$612,944,789",not rated,,98.0,english,Canada,Sophie Laurent
2531,The Revenge,Drama,27/08/2017,71.3M,"$336,492,488",NaN,,125.0,Spanish,France,Sophie Laurent
2532,Rise of Secrets,Sci-Fi,2015/01/01,140229498,187.4M,not rated,81%,,english,France,Alan Smith
2533,Battle of Journey,Comedy,07/07/2021,71451453,50967000,not rated,,,Hindi,USA,John Carter
2534,Last Dreams,Romance,2015/07/09,"$189,178,386",641624675,not rated,97%,172.0,English,France,Raj Mehra
2535,Shadow of Revenge,Drama,2016/08/28,"$67,095,247",248.1M,5.9,,,English,Australia,James Holloway
2536,Rise of Journey,SciFi,01/08/2018,119180375,"$327,679,093",not rated,60%,,English,Canada,Emily Stone
2537,Battle of Dreams,Thriller,15/07/2018,$139436307,260.6M,NaN,,,Spanish,India,Raj Mehra
2538,Battle of Empire,Drama,03/12/2015,$104578261,67930451,NaN,51%,101.0,Hindi,France,Raj Mehra
2539,The Warrior,SciFi,November 02 2020,"$70,050,503",209279938,not rated,89%,,Spanish,India,James Holloway
2540,Rise of Journey,Comedy,2015/01/11,"$27,675,047",$41571429,not rated,63%,,Spanish,UK,Emily Stone
2541,Love in Kingdom,action,2019/10/01,"$139,716,974","$198,237,256",NaN,,,French,France,James Holloway
2542,Battle of Galaxy,Thriller,September 01 2018,$98924500,$300586868,not rated,,146.0,Hindi,USA,James Holloway
2543,Legend of Secrets,Thriller,2020-08-18,$15495616,20.2M,not rated,68%,,French,Canada,James Holloway
2544,Battle of Warrior,Action,2020-11-26,"$207,956,491",440.7M,9.2,,,English,France,Emily Stone
2545,Return of Destiny,Sci-Fi,2019-04-02,$209742554,390831761,8.3,,,French,France,John Carter
2546,The Night,SciFi,June 10 2022,$66997276,$228833676,NaN,,89.0,english,Australia,Alan Smith
2547,The Revenge,comedy,October 22 2021,"$11,201,868",26.1M,NaN,87%,171.0,French,India,Raj Mehra
2548,Battle of Warrior,ACTION,May 31 2018,63.4M,$146790291,not rated,86%,,English,UK,Emily Stone
2549,Last Secrets,Romance,2022/12/18,184283440,"$244,709,973",7.9,89%,178.0,Hindi,UK,Sophie Laurent
2550,Legend of Empire,comedy,2022/11/13,163832649,"$750,733,191",8.7,59%,,English,Australia,Alan Smith
2551,Legend of Journey,Comedy,2015/10/29,$18671330,$56776342,NaN,74%,113.0,english,Australia,Raj Mehra
2552,Rise of Warrior,Horror,January 28 2016,$83935456,$185394562,NaN,,134.0,Hindi,France,Sophie Laurent
2553,Dark Galaxy,Sci-Fi,18/03/2016,34984963,41861046,NaN,65%,,French,Australia,Emily Stone
2554,Battle of Night,Drama,2015-06-02,161863147,$766936997,6.8,81%,,French,USA,Alan Smith
2555,Shadow of Revenge,action,December 21 2017,14884560,$67309888,NaN,,118.0,Hindi,India,Alan Smith
2556,Dark Kingdom,Thriller,05/02/2022,75124960,133.5M,NaN,56%,169.0,english,Australia,Alan Smith
2557,Legend of Journey,Sci-Fi,2016-07-07,"$154,707,775","$108,359,625",not rated,,179.0,Hindi,India,Alan Smith
2558,Battle of Night,Romance,2022-07-31,184.9M,439288415,NaN,40%,140.0,english,UK,Sophie Laurent
2559,Dark Dreams,Sci-Fi,20/12/2015,"$80,810,168",96741983,8.1,,,Hindi,USA,John Carter
2560,Last Warrior,Romance,22/01/2019,159522050,558.6M,NaN,97%,,Spanish,India,Emily Stone
2561,Battle of Destiny,ACTION,22/05/2019,"$8,555,214",21.2M,not rated,51%,147.0,english,India,Alan Smith
2562,Return of Galaxy,ACTION,05/08/2019,131127689,159006493,NaN,,,Spanish,Canada,John Carter
2563,Last Revenge,Horror,2020/01/03,160.9M,"$539,777,390",NaN,57%,94.0,French,France,James Holloway
2564,Shadow of Revenge,Sci-Fi,August 28 2020,$176048750,789.0M,not rated,,167.0,english,USA,Sophie Laurent
2565,Return of Destiny,SciFi,2020-01-18,25.3M,"$57,840,987",6.0,75%,109.0,English,Australia,James Holloway
2566,Rise of Kingdom,Action,2016/03/07,218537404,1065.9M,7.2,50%,139.0,Spanish,USA,John Carter
2567,Legend of Kingdom,Thriller,November 22 2021,"$238,888,903",$761210443,NaN,89%,,Spanish,USA,James Holloway
2568,Rise of Dreams,HORROR,2015-12-12,135107238,217159966,NaN,94%,,Hindi,USA,James Holloway
2569,Shadow of Revenge,Romance,16/12/2016,111.6M,74831230,not rated,48%,128.0,Spanish,Australia,Sophie Laurent
2570,Love in Destiny,Comedy,2018-10-13,238223450,"$1,146,401,066",not rated,58%,,French,Canada,Raj Mehra
2571,The Revenge,ACTION,2022-12-14,$138256565,643519601,7.7,,,French,UK,John Carter
2572,Legend of Destiny,Sci-Fi,01/04/2021,$148183181,217.1M,4.7,70%,,English,UK,Sophie Laurent
2573,The Secrets,ACTION,2015-04-18,160.3M,93059277,5.4,70%,165.0,Hindi,France,James Holloway
2574,Battle of Secrets,Horror,12/01/2023,$142886140,"$602,116,691",5.3,74%,127.0,english,Canada,Sophie Laurent
2575,Battle of Warrior,Drama,2017-11-14,$51418056,57.0M,not rated,,,Hindi,India,Emily Stone
2576,Love in Night,Drama,September 24 2021,27902259,$77466987,not rated,93%,,French,India,Alan Smith
2577,Legend of Galaxy,SciFi,December 06 2018,115.4M,$570003686,NaN,74%,,Hindi,USA,John Carter
2578,Battle of Empire,HORROR,2021-07-08,"$239,747,762",$920050625,6.7,46%,,Spanish,Australia,Raj Mehra
2579,Return of Galaxy,action,2019/03/16,5634779,10.0M,4.6,,136.0,English,Canada,Emily Stone
2580,Return of Dreams,ACTION,2015/01/30,"$58,659,257","$290,388,354",NaN,43%,,Hindi,India,Alan Smith
2581,Return of Galaxy,action,2019-04-02,112.0M,$478293198,9.0,52%,85.0,French,USA,Emily Stone
2582,Last Dreams,SciFi,2017-10-21,125.5M,$131122179,not rated,,88.0,Spanish,Australia,John Carter
2583,Dark Revenge,SciFi,August 11 2017,"$6,524,614",27969539,NaN,,,French,India,James Holloway
2584,Return of Empire,ACTION,25/11/2022,53887193,90896820,9.5,,,English,India,James Holloway
2585,Return of Dreams,SciFi,2019/12/09,161.0M,$201924463,not rated,,145.0,French,UK,Sophie Laurent
2586,Battle of Secrets,HORROR,July 13 2020,"$45,576,386",49143782,NaN,,151.0,French,Australia,Raj Mehra
2587,Battle of Destiny,Drama,2016-04-09,$236355603,383.3M,NaN,47%,,Hindi,UK,Alan Smith
2588,Return of Journey,action,April 08 2020,$123004341,$181523758,NaN,,,English,Canada,James Holloway
2589,The Galaxy,comedy,2015-01-31,$132664137,508268862,6.5,69%,134.0,english,Australia,John Carter
2590,Shadow of Journey,Comedy,20/12/2020,$35428558,$34219709,6.8,,,Hindi,France,James Holloway
2591,Rise of Dreams,comedy,2016/06/15,$8279041,5281508,7.3,,94.0,French,UK,Sophie Laurent
2592,Shadow of Night,Romance,2022-12-07,$77808987,305.8M,NaN,,,French,India,James Holloway
2593,Shadow of Warrior,Comedy,2015/09/13,249.2M,"$968,747,140",8.2,,136.0,english,Canada,Raj Mehra
2594,Dark Secrets,ACTION,September 02 2017,222150563,458669699,6.1,,,Hindi,UK,Sophie Laurent
2595,Rise of Revenge,comedy,July 05 2021,$209346448,976484543,NaN,,98.0,english,France,Emily Stone
2596,Last Revenge,Thriller,2017-09-18,$32977890,154701509,not rated,,,Spanish,Australia,Emily Stone
2597,Love in Empire,action,02/04/2021,$91229446,231.5M,not rated,,,French,UK,Alan Smith
2598,Return of Dreams,Romance,2022/04/28,"$69,543,947",109290443,NaN,42%,,Spanish,UK,Sophie Laurent
2599,Return of Destiny,Romance,2022/11/16,229.4M,$1096776052,5.8,90%,145.0,English,Australia,John Carter
2600,Love in Kingdom,HORROR,2022/10/23,144.1M,$284480829,NaN,50%,,English,Canada,James Holloway
2601,Shadow of Kingdom,action,December 13 2020,134679189,"$625,942,164",not rated,,111.0,Hindi,USA,Alan Smith
2602,Dark Night,Action,2022/09/27,"$175,576,673",162728270,not rated,41%,135.0,English,USA,Sophie Laurent
2603,Battle of Secrets,Drama,04/10/2021,"$184,245,696","$773,382,304",5.5,,,French,India,James Holloway
2604,Return of Kingdom,Drama,2019-10-23,5619861,"$23,662,638",not rated,,96.0,Hindi,India,Alan Smith
2605,Return of Warrior,Comedy,2018/07/16,"$180,210,481",664573891,8.8,98%,,english,USA,Raj Mehra
2606,Battle of Secrets,Comedy,May 24 2020,$72815034,97.1M,NaN,,,English,Australia,James Holloway
2607,Dark Galaxy,Romance,January 09 2015,157.1M,174641477,not rated,78%,,english,France,Sophie Laurent
2608,Battle of Warrior,Comedy,2020-11-02,128569494,$402727259,5.1,45%,126.0,English,Australia,Emily Stone
2609,Return of Empire,action,2015/05/01,24.8M,"$39,068,829",not rated,42%,,Spanish,UK,Raj Mehra
2610,Last Destiny,ACTION,14/05/2017,"$228,414,940","$912,034,248",5.6,98%,,english,Canada,James Holloway
2611,Battle of Empire,Thriller,June 15 2021,"$242,963,864",$891051548,5.7,,,Spanish,India,Alan Smith
2612,Return of Destiny,Sci-Fi,18/03/2021,"$170,885,136",215751363,not rated,40%,142.0,Hindi,USA,Raj Mehra
2613,Battle of Kingdom,comedy,10/01/2018,$67246188,"$56,171,324",NaN,,179.0,Spanish,USA,John Carter
2614,Battle of Empire,Romance,October 21 2017,64950242,"$264,241,510",NaN,,,French,USA,John Carter
2615,Dark Dreams,Romance,10/09/2020,"$91,133,696",420.3M,7.3,82%,150.0,Spanish,India,Raj Mehra
2616,Legend of Dreams,Action,July 12 2016,179995682,694269090,not rated,88%,,Hindi,India,Alan Smith
2617,Love in Night,action,08/08/2018,"$23,830,993",$118308193,6.7,,,English,Australia,Emily Stone
2618,Return of Destiny,action,2021-06-05,192396063,$443886873,not rated,,180.0,English,Canada,Sophie Laurent
2619,Rise of Galaxy,comedy,2022-09-07,"$136,553,364",194592279,7.0,69%,,Spanish,Australia,Emily Stone
2620,Rise of Kingdom,HORROR,2016-07-15,$61695573,38.5M,NaN,73%,,english,USA,Alan Smith
2621,Battle of Night,ACTION,2018/05/07,54.0M,228203432,NaN,,,Hindi,India,Raj Mehra
2622,Dark Galaxy,Sci-Fi,2019-12-12,"$182,320,481",$588269892,8.6,98%,,French,Canada,Emily Stone
2623,Return of Dreams,Thriller,November 14 2022,$167494466,$100852296,NaN,,,French,UK,Emily Stone
2624,Legend of Destiny,Thriller,January 06 2020,124.9M,"$623,928,707",NaN,56%,,English,UK,Emily Stone
2625,Battle of Night,Action,29/04/2021,$183772988,$361341553,not rated,,161.0,English,USA,John Carter
2626,Rise of Night,Action,2018-11-30,65150149,291819731,4.6,,,Hindi,UK,Raj Mehra
2627,The Empire,Action,2018-04-18,$74090690,38.9M,NaN,,,French,Canada,Sophie Laurent
2628,Legend of Journey,Drama,November 28 2016,84373907,$320037460,not rated,77%,,French,India,James Holloway
2629,Rise of Galaxy,Horror,2015/06/11,124.0M,$297616713,not rated,47%,170.0,French,UK,Sophie Laurent
2630,The Kingdom,Romance,April 26 2016,187.9M,$650131275,6.0,61%,141.0,French,UK,John Carter
2631,Last Journey,SciFi,2023/02/04,"$174,638,743",$427475362,not rated,97%,105.0,English,Canada,Alan Smith
2632,Shadow of Dreams,comedy,2019-03-20,112911205,296.2M,NaN,,,Spanish,Canada,Sophie Laurent
2633,Rise of Kingdom,Comedy,2017-01-28,$72456547,"$258,983,418",not rated,,,French,Australia,Raj Mehra
2634,Battle of Dreams,HORROR,January 14 2016,224.3M,829.1M,4.6,,,Spanish,UK,Alan Smith
2635,Shadow of Night,Horror,2020/08/22,$67982347,303803722,NaN,,,Spanish,France,Sophie Laurent
2636,Dark Galaxy,comedy,August 29 2016,$126538009,$365706115,NaN,,,Hindi,France,Alan Smith
2637,Love in Revenge,Action,2022-10-05,$221555296,"$567,134,872",9.0,,,Spanish,Australia,Emily Stone
2638,Battle of Revenge,HORROR,2020-07-25,169.1M,244760876,NaN,60%,,French,Australia,Sophie Laurent
2639,Love in Journey,Action,June 02 2022,218.8M,986767155,NaN,98%,119.0,Hindi,France,Alan Smith
2640,Dark Empire,Thriller,December 17 2015,19.9M,22.0M,NaN,,,english,UK,Alan Smith
2641,Last Night,Thriller,March 01 2021,174.1M,256.6M,not rated,,,english,India,James Holloway
2642,Shadow of Empire,Thriller,2018-09-29,190.2M,"$327,430,855",not rated,68%,,english,Canada,Emily Stone
2643,Shadow of Journey,Sci-Fi,May 31 2021,194723436,$706815913,not rated,,,French,USA,Sophie Laurent
2644,Legend of Empire,Romance,2017/02/06,114990984,536.2M,5.8,,,English,USA,Alan Smith
2645,Rise of Revenge,Drama,2017/07/06,166908777,707642723,NaN,,147.0,French,UK,Raj Mehra
2646,Love in Galaxy,Romance,October 21 2019,$22348877,70150563,NaN,78%,129.0,English,France,Raj Mehra
2647,Battle of Kingdom,Action,21/05/2020,"$24,852,888",$51422469,6.9,41%,110.0,Hindi,Australia,Raj Mehra
2648,Battle of Night,Comedy,2016/12/29,"$9,934,574",11.3M,7.6,75%,,Spanish,Australia,James Holloway
